lon, lat, M, time_string, depth, catalog_id, event_id
13.263,42.463,4.80,2020-01-22T19:49:57.684714,13.7,168,9
14.935,37.839,3.60,2020-01-01T20:23:42.562605,28.3,168,10
14.739,41.069,3.70,2020-01-13T15:24:09.341122,10.9,168,11
14.736,41.082,3.60,2020-01-04T01:36:31.270050,10.7,168,12
13.157,42.918,3.80,2020-01-06T13:32:19.246139,8.6,169,0
15.272,42.056,3.90,2020-01-19T15:21:31.133790,24.6,169,1
10.103,44.512,4.20,2020-01-11T04:43:12.728473,23.6,169,2
13.204,42.622,4.40,2020-01-08T09:10:37.149355,9.1,169,3
12.012,43.869,4.20,2020-01-20T17:11:09.288826,7.0,169,4
14.963,37.683,3.60,2020-01-21T00:15:56.858563,0.5,169,5
7.229,44.976,5.70,2020-01-27T17:12:26.066796,9.9,169,6
11.14,44.835,3.50,2020-01-23T05:12:05.457596,22.4,169,7
13.053,46.19,3.80,2020-01-02T14:43:59.484600,8.7,169,8
13.077,43.008,4.20,2020-01-16T20:50:36.886479,8.3,169,9
13.066,42.614,3.50,2020-01-02T06:30:27.256114,10.7,169,10
14.909,37.702,3.80,2020-01-24T06:36:05.146622,2.8,169,11
14.736,41.082,3.50,2020-01-09T06:11:44.430971,10.7,169,13
14.736,41.082,3.50,2020-01-09T06:11:44.430971,10.7,169,13
14.739,41.069,4.50,2020-01-01T05:49:54.950880,10.9,169,16
14.935,37.839,3.90,2020-01-03T01:04:38.771423,28.3,169,15
14.739,41.069,4.50,2020-01-01T05:49:54.950880,10.9,169,16
11.372,44.9,4.20,2020-01-23T18:20:25.283099,1.9,170,0
9.444,44.344,3.80,2020-01-05T23:08:13.007121,3.7,170,1
13.08,43.03,4.10,2020-01-14T04:20:16.409368,9.2,170,2
13.088,42.999,3.60,2020-01-16T07:10:20.644675,8.9,170,3
12.497,43.4,3.50,2020-01-22T12:58:27.997434,7.9,170,4
13.253,42.571,3.60,2020-01-05T13:37:02.830960,10.5,170,5
13.075,42.743,3.70,2020-01-12T07:24:45.964663,11.6,170,6
13.176,42.877,3.60,2020-01-04T04:33:07.049881,9.4,170,7
14.736,41.082,3.70,2020-01-08T04:41:31.824997,10.7,170,12
14.739,41.069,3.80,2020-01-11T16:35:11.102864,10.9,170,9
14.736,41.082,3.70,2020-01-08T04:41:31.824997,10.7,170,12
13.263,42.463,3.60,2020-01-01T19:58:19.063675,13.7,170,11
14.736,41.082,3.70,2020-01-08T04:41:31.824997,10.7,170,12
13.059,43.027,3.80,2020-01-26T15:30:42.663247,8.1,171,0
13.48,42.276,3.50,2020-01-05T03:58:33.746768,9.6,171,1
13.321,42.495,3.50,2020-01-12T06:38:28.538120,10.8,171,2
13.032,38.625,3.90,2020-01-19T20:48:14.348438,22.6,171,3
13.24,42.804,3.80,2020-01-01T03:03:29.912550,8.6,171,4
10.216,44.185,3.50,2020-01-06T14:17:01.921721,6.5,171,5
14.736,41.082,3.80,2020-01-04T02:05:15.270212,10.7,171,6
13.263,42.463,5.30,2020-01-27T15:00:25.699497,13.7,171,7
11.319,44.005,3.60,2020-01-28T03:01:54.277622,7.3,171,10
11.319,44.005,3.60,2020-01-28T03:01:54.277622,7.3,171,10
11.319,44.005,3.60,2020-01-28T03:01:54.277622,7.3,171,10
15.9,42.091,3.50,2020-01-08T06:04:33.128547,10.0,172,0
13.149,42.865,3.90,2020-01-21T20:59:40.917181,10.0,172,1
13.472,42.839,3.60,2020-01-15T09:23:12.856639,10.5,172,2
15.043,37.736,4.50,2020-01-24T01:11:52.372882,1.4,172,3
11.231,44.842,3.80,2020-01-12T15:53:35.775605,8.8,172,4
13.238,42.799,3.90,2020-01-11T23:24:53.599275,9.1,172,5
13.138,42.778,3.50,2020-01-11T02:20:21.757602,10.3,172,6
11.246,43.612,3.50,2020-01-23T13:50:36.415121,7.6,172,7
14.736,41.082,3.80,2020-01-16T16:08:50.849686,10.7,172,13
11.319,44.005,4.00,2020-01-16T20:46:03.850076,7.3,172,10
11.319,44.005,4.00,2020-01-16T20:46:03.850076,7.3,172,10
14.935,37.839,3.90,2020-01-19T20:41:55.823695,28.3,172,11
14.739,41.069,3.60,2020-01-10T23:29:49.455016,10.9,172,12
14.736,41.082,3.80,2020-01-16T16:08:50.849686,10.7,172,13
13.263,42.463,3.70,2020-01-04T22:11:11.893955,13.7,172,15
13.263,42.463,3.70,2020-01-04T22:11:11.893955,13.7,172,15
14.971,37.794,4.50,2020-01-13T16:21:39.554445,24.8,173,0
14.935,37.839,4.10,2020-01-05T06:49:51.809397,28.3,173,1
15.469,39.017,3.60,2020-01-20T14:15:54.827680,20.0,173,2
13.252,42.771,3.70,2020-01-01T04:11:36.976260,10.5,173,3
14.736,41.082,3.50,2020-01-20T19:49:07.464353,10.7,173,7
14.935,37.839,4.40,2020-01-23T13:55:43.599720,28.3,173,5
14.736,41.082,3.50,2020-01-20T19:49:07.464353,10.7,173,7
14.736,41.082,3.50,2020-01-20T19:49:07.464353,10.7,173,7
13.144,42.792,3.50,2020-01-03T00:39:30.138512,10.2,174,0
13.266,42.497,3.90,2020-01-01T14:50:51.024672,11.8,174,1
12.293,43.481,3.50,2020-01-21T13:01:11.787401,6.3,174,2
13.063,42.867,3.70,2020-01-04T19:07:58.233107,9.8,174,3
8.004,46.513,3.80,2020-01-17T18:20:44.102350,10.0,174,4
14.935,37.839,3.60,2020-01-13T09:49:52.917917,28.3,174,6
14.935,37.839,3.60,2020-01-13T09:49:52.917917,28.3,174,6
14.736,41.082,3.60,2020-01-09T23:29:31.157647,10.7,174,7
11.04,44.88,3.90,2020-01-01T20:46:42.731138,2.9,175,0
13.034,43.049,3.50,2020-01-25T01:26:28.072077,8.5,175,1
16.037,42.911,4.50,2020-01-21T10:02:16.313440,10.0,175,2
13.447,43.14,4.60,2020-01-20T02:11:08.664081,19.5,175,3
11.008,44.875,3.60,2020-01-09T02:55:13.831175,3.2,175,4
13.185,42.781,3.70,2020-01-19T23:02:34.924948,9.6,175,5
14.61,41.534,3.80,2020-01-22T17:20:32.908838,9.9,175,6
13.333,42.496,3.80,2020-01-24T01:16:21.449787,9.3,175,7
13.215,42.802,3.70,2020-01-04T07:44:11.990997,10.2,175,8
13.263,42.463,3.60,2020-01-06T06:40:33.566541,13.7,175,10
13.263,42.463,3.60,2020-01-06T06:40:33.566541,13.7,175,10
11.319,44.005,3.50,2020-01-05T08:16:51.648200,7.3,175,11
14.739,41.069,3.80,2020-01-08T17:50:05.140516,10.9,175,12
14.152,37.796,3.50,2020-01-03T07:43:34.976440,10.2,176,0
6.914,44.539,3.60,2020-01-25T19:39:57.355007,10.9,176,1
11.2,44.85,3.70,2020-01-13T20:41:40.628621,8.0,176,2
15.045,38.057,4.10,2020-01-02T06:26:53.592958,7.1,176,3
14.351,37.875,4.00,2020-01-21T10:30:06.853150,6.0,176,4
13.176,42.816,3.60,2020-01-17T00:15:59.595701,9.6,176,5
14.544,37.898,4.90,2020-01-15T11:39:05.141619,1.1,176,6
10.738,45.764,3.70,2020-01-25T12:01:16.534193,10.1,176,7
11.177,44.85,3.50,2020-01-08T06:23:51.886879,7.4,176,8
14.739,41.069,5.20,2020-01-06T15:20:47.020263,10.9,176,9
14.736,41.082,5.10,2020-01-04T21:25:18.641397,10.7,176,10
14.935,37.839,4.90,2020-01-19T13:40:03.336505,28.3,176,11
13.263,42.463,3.50,2020-01-09T14:28:25.789518,13.7,176,13
13.263,42.463,3.50,2020-01-09T14:28:25.789518,13.7,176,13
13.195,42.523,4.10,2020-01-08T02:26:45.755984,8.3,177,0
13.078,43.011,3.70,2020-01-24T11:41:55.149430,6.2,177,1
13.158,42.953,4.30,2020-01-01T05:03:46.520620,8.4,177,2
13.275,42.712,3.50,2020-01-05T02:42:40.487847,11.6,177,3
11.153,44.133,4.40,2020-01-01T06:04:06.964041,9.8,177,4
15.606,37.46,4.00,2020-01-22T17:03:07.513007,27.6,177,5
13.263,42.463,3.70,2020-01-13T05:26:45.532168,13.7,177,14
14.739,41.069,3.50,2020-01-28T10:17:02.003836,10.9,177,9
14.935,37.839,4.30,2020-01-26T07:47:23.417632,28.3,177,11
14.739,41.069,3.50,2020-01-28T10:17:02.003836,10.9,177,9
14.736,41.082,3.60,2020-01-20T10:59:54.843012,10.7,177,10
14.935,37.839,4.30,2020-01-26T07:47:23.417632,28.3,177,11
11.319,44.005,4.40,2020-01-23T01:15:52.957582,7.3,177,13
11.319,44.005,4.40,2020-01-23T01:15:52.957582,7.3,177,13
13.263,42.463,3.70,2020-01-13T05:26:45.532168,13.7,177,14
13.469,42.255,5.40,2020-01-19T18:50:49.897193,9.6,178,0
14.656,41.264,4.30,2020-01-18T01:59:40.635737,15.9,178,1
11.165,44.85,3.50,2020-01-17T10:21:22.417960,7.3,178,2
9.945,44.797,4.00,2020-01-02T18:00:12.380520,29.7,178,3
13.073,43.01,3.60,2020-01-03T13:48:02.031345,8.5,178,4
14.736,41.082,3.50,2020-01-15T19:52:04.475626,10.7,178,5
14.739,41.069,3.50,2020-01-04T18:26:59.088138,10.9,178,6
14.935,37.839,3.60,2020-01-23T19:31:52.496183,28.3,178,7
13.263,42.463,4.00,2020-01-28T14:59:52.160867,13.7,178,8
11.474,44.369,3.90,2020-01-07T18:25:15.293043,24.5,179,0
11.434,44.333,3.80,2020-01-14T07:56:46.636661,28.7,179,1
14.166,41.713,3.80,2020-01-04T13:12:54.656556,9.3,179,2
11.226,44.843,3.90,2020-01-18T11:43:28.259112,5.6,179,3
13.152,42.956,3.80,2020-01-05T21:09:40.893234,10.6,179,4
14.739,41.069,4.40,2020-01-09T02:41:40.662965,10.9,179,7
14.935,37.839,3.70,2020-01-01T17:18:14.436287,28.3,179,8
14.739,41.069,4.40,2020-01-09T02:41:40.662965,10.9,179,7
14.935,37.839,3.70,2020-01-01T17:18:14.436287,28.3,179,8
13.366,43.745,3.50,2020-01-25T17:35:55.429165,8.8,180,0
6.709,44.483,3.70,2020-01-05T14:28:49.260888,15.2,180,1
13.025,43.032,3.50,2020-01-19T22:03:42.074393,8.6,180,2
13.049,42.738,3.50,2020-01-05T10:23:58.669174,10.0,180,3
11.231,43.616,3.50,2020-01-20T09:05:20.532275,6.9,180,4
13.275,42.621,3.70,2020-01-10T00:54:42.457321,10.9,180,5
14.739,41.069,3.90,2020-01-24T16:31:16.824689,10.9,180,6
11.319,44.005,4.80,2020-01-15T08:09:09.314593,7.3,180,7
13.263,42.463,3.60,2020-01-18T12:39:18.755573,13.7,180,8
14.736,41.082,3.50,2020-01-25T18:21:59.171701,10.7,180,11
14.736,41.082,3.50,2020-01-25T18:21:59.171701,10.7,180,11
14.736,41.082,3.50,2020-01-25T18:21:59.171701,10.7,180,11
12.32,43.49,3.50,2020-01-10T08:04:55.553911,4.4,181,0
13.185,42.807,4.20,2020-01-08T19:30:06.539792,10.4,181,1
15.615,37.261,3.80,2020-01-06T13:31:44.571458,23.0,181,2
13.312,42.499,4.10,2020-01-17T08:13:38.665960,11.1,181,3
13.346,42.372,3.60,2020-01-23T08:18:33.826532,10.3,181,4
15.836,40.645,3.80,2020-01-11T21:33:42.455560,18.6,181,5
14.739,41.069,4.00,2020-01-18T14:31:24.776619,10.9,181,9
13.263,42.463,4.40,2020-01-24T21:32:20.862046,13.7,181,7
14.935,37.839,3.80,2020-01-04T07:39:25.461644,28.3,181,8
14.739,41.069,4.00,2020-01-18T14:31:24.776619,10.9,181,9
14.736,41.082,3.90,2020-01-02T07:30:36.976057,10.7,181,10
13.357,42.496,3.50,2020-01-21T01:37:26.643849,10.7,182,0
16.091,39.9,4.50,2020-01-04T01:12:10.467516,8.2,182,1
13.14,42.947,3.70,2020-01-25T09:59:14.701858,9.0,182,2
13.333,42.384,4.50,2020-01-23T06:45:01.844621,10.5,182,3
10.916,44.899,3.50,2020-01-03T13:21:19.497424,5.2,182,4
12.648,42.466,4.30,2020-01-05T12:48:54.575740,9.0,182,5
12.058,44.108,4.40,2020-01-02T13:15:52.272791,7.4,182,6
11.319,44.005,3.60,2020-01-26T18:56:46.925316,7.3,182,7
13.485,42.255,3.50,2020-01-08T22:22:26.606445,11.1,183,0
13.015,42.511,3.80,2020-01-21T11:05:46.880620,13.0,183,1
13.484,42.31,4.10,2020-01-23T15:10:24.554890,16.4,183,2
15.4,41.953,3.60,2020-01-19T11:29:29.291775,10.0,183,3
13.217,42.564,3.80,2020-01-04T14:02:58.761342,10.6,183,4
11.105,44.91,3.90,2020-01-19T05:25:40.435802,5.8,183,5
14.736,41.082,3.50,2020-01-22T19:22:48.055646,10.7,183,9
13.263,42.463,3.80,2020-01-16T07:54:08.658454,13.7,183,8
13.263,42.463,3.80,2020-01-16T07:54:08.658454,13.7,183,8
14.736,41.082,3.50,2020-01-22T19:22:48.055646,10.7,183,9
12.915,42.49,3.50,2020-01-04T07:29:39.744909,9.7,184,0
13.163,42.839,3.50,2020-01-16T19:05:26.716670,9.8,184,1
15.121,38.197,3.60,2020-01-26T09:12:02.625131,7.4,184,2
14.882,38.393,3.50,2020-01-24T20:07:03.570082,10.7,184,3
11.957,43.81,4.20,2020-01-13T16:48:42.757161,4.2,184,4
13.039,41.932,3.80,2020-01-14T21:47:27.620468,8.7,184,5
16.066,39.892,3.80,2020-01-17T14:56:20.483011,6.7,184,6
14.76,38.49,4.10,2020-01-19T10:31:56.355296,15.6,184,7
14.739,41.069,3.90,2020-01-25T02:54:28.946793,10.9,184,14
11.319,44.005,4.40,2020-01-28T11:13:55.627263,7.3,184,13
14.736,41.082,3.50,2020-01-12T00:14:48.834934,10.7,184,12
14.739,41.069,3.90,2020-01-25T02:54:28.946793,10.9,184,14
14.736,41.082,3.50,2020-01-12T00:14:48.834934,10.7,184,12
11.319,44.005,4.40,2020-01-28T11:13:55.627263,7.3,184,13
14.739,41.069,3.90,2020-01-25T02:54:28.946793,10.9,184,14
13.179,42.795,3.80,2020-01-12T02:15:05.393261,10.3,185,0
14.972,38.028,3.90,2020-01-05T00:44:00.646477,10.3,185,1
11.135,44.85,4.20,2020-01-13T08:38:48.762915,6.6,185,2
13.256,42.692,3.80,2020-01-28T17:43:37.112198,8.9,185,3
13.211,43.372,4.30,2020-01-19T18:09:21.949565,5.9,185,4
12.699,42.657,3.50,2020-01-14T23:40:13.126610,8.9,185,5
13.137,43.006,3.70,2020-01-13T07:03:07.783052,8.9,185,6
13.17,42.785,3.80,2020-01-22T09:57:56.339509,10.0,185,7
14.935,37.839,3.60,2020-01-12T07:04:25.063522,28.3,185,16
14.935,37.839,3.60,2020-01-12T07:04:25.063522,28.3,185,16
13.263,42.463,3.50,2020-01-15T17:16:59.027122,13.7,185,13
14.739,41.069,3.60,2020-01-16T10:02:28.582618,10.9,185,14
13.263,42.463,3.50,2020-01-15T17:16:59.027122,13.7,185,13
13.263,42.463,3.50,2020-01-15T17:16:59.027122,13.7,185,13
14.739,41.069,3.60,2020-01-16T10:02:28.582618,10.9,185,14
14.736,41.082,5.10,2020-01-04T18:33:30.644827,10.7,185,15
14.935,37.839,3.60,2020-01-12T07:04:25.063522,28.3,185,16
13.195,42.556,4.40,2020-01-23T15:21:57.143750,9.6,186,0
14.957,41.512,3.70,2020-01-26T18:15:46.479535,18.1,186,1
13.441,43.134,3.60,2020-01-09T21:53:23.884537,17.7,186,2
13.07,43.017,4.00,2020-01-13T17:20:34.210127,8.7,186,3
16.6,39.297,4.00,2020-01-22T01:02:04.633958,24.8,186,4
13.164,42.587,3.80,2020-01-12T23:11:23.406324,8.8,186,5
11.319,44.005,5.10,2020-01-17T14:23:33.002785,7.3,186,11
11.319,44.005,5.10,2020-01-17T14:23:33.002785,7.3,186,11
11.319,44.005,5.10,2020-01-17T14:23:33.002785,7.3,186,11
11.319,44.005,5.10,2020-01-17T14:23:33.002785,7.3,186,11
14.736,41.082,3.50,2020-01-15T11:23:46.020777,10.7,186,12
11.319,44.005,5.10,2020-01-17T14:23:33.002785,7.3,186,11
14.736,41.082,3.50,2020-01-15T11:23:46.020777,10.7,186,12
13.28,42.562,3.50,2020-01-01T09:14:47.764999,10.2,187,0
13.206,42.764,4.40,2020-01-21T23:50:19.366030,13.0,187,1
12.565,42.612,3.70,2020-01-08T10:36:39.344721,6.9,187,2
11.286,44.891,3.90,2020-01-14T04:34:01.213191,9.8,187,3
13.474,42.268,3.50,2020-01-16T23:02:28.412507,9.5,187,4
13.207,42.917,5.00,2020-01-20T10:45:11.240167,10.1,187,5
11.274,44.72,3.60,2020-01-07T08:27:40.836470,10.0,187,6
12.963,42.858,4.70,2020-01-06T07:20:57.150044,8.9,187,7
14.75,38.578,3.60,2020-01-08T21:57:22.992318,13.8,187,8
15.345,37.147,4.90,2020-01-21T11:22:30.485244,10.4,187,9
9.446,44.549,3.90,2020-01-04T11:10:53.945830,6.8,187,10
13.491,42.269,3.70,2020-01-14T12:23:40.483399,9.1,187,11
12.548,42.769,3.60,2020-01-11T12:23:58.891256,3.0,187,12
10.815,44.152,4.90,2020-01-02T21:37:47.537809,6.5,187,13
10.352,44.622,3.90,2020-01-26T15:57:11.159997,25.8,187,14
14.935,37.839,4.20,2020-01-03T09:22:41.686947,28.3,187,15
14.739,41.069,6.40,2020-01-18T12:09:51.948379,10.9,187,16
11.415,44.816,3.60,2020-01-24T02:46:32.517924,3.8,188,0
15.59,38.102,3.70,2020-01-16T10:48:39.085581,12.5,188,1
11.002,44.883,4.60,2020-01-19T02:40:10.972570,6.4,188,2
14.921,37.726,3.50,2020-01-04T14:05:00.567697,8.8,188,3
14.897,37.709,3.80,2020-01-15T14:59:28.819396,23.2,188,4
13.031,42.961,4.70,2020-01-28T05:45:53.353660,12.0,188,5
14.736,41.082,3.50,2020-01-04T09:18:51.881352,10.7,188,12
14.739,41.069,5.20,2020-01-22T08:21:20.608942,10.9,188,7
11.319,44.005,4.10,2020-01-22T12:21:15.650672,7.3,188,13
13.263,42.463,3.60,2020-01-16T05:45:30.058799,13.7,188,9
11.319,44.005,4.10,2020-01-22T12:21:15.650672,7.3,188,13
11.319,44.005,4.10,2020-01-22T12:21:15.650672,7.3,188,13
14.736,41.082,3.50,2020-01-04T09:18:51.881352,10.7,188,12
11.319,44.005,4.10,2020-01-22T12:21:15.650672,7.3,188,13
13.172,42.719,3.70,2020-01-12T05:54:31.178697,9.3,189,0
13.225,42.775,3.50,2020-01-12T15:30:48.948025,6.3,189,1
13.303,42.442,3.50,2020-01-06T01:09:00.962233,11.0,189,2
12.982,37.721,3.50,2020-01-27T02:05:44.361024,14.1,189,3
15.177,38.115,4.30,2020-01-05T08:41:26.304945,17.9,189,4
17.092,37.433,3.50,2020-01-16T21:12:17.516011,30.0,189,5
15.648,38.134,3.70,2020-01-07T06:22:36.108156,8.4,189,6
15.4,41.953,3.60,2020-01-18T12:41:08.718817,10.0,189,7
14.935,37.839,3.70,2020-01-06T11:55:33.079208,28.3,189,8
11.319,44.005,3.90,2020-01-25T09:22:00.212308,7.3,189,9
15.839,38.19,3.50,2020-01-14T19:29:50.067927,10.1,190,0
15.273,37.41,3.60,2020-01-24T03:21:34.033446,10.3,190,1
13.057,42.861,3.90,2020-01-27T00:06:58.585658,10.2,190,2
13.238,42.682,5.10,2020-01-13T22:51:22.019640,11.1,190,3
13.146,42.839,3.70,2020-01-01T05:50:40.900084,11.2,190,4
14.305,37.913,4.80,2020-01-24T06:20:07.680030,27.3,190,5
14.959,37.788,3.60,2020-01-04T20:06:32.383907,24.4,190,6
13.163,42.859,3.50,2020-01-03T00:12:06.062122,10.5,190,7
13.263,42.463,5.10,2020-01-12T00:53:45.458540,13.7,190,11
14.736,41.082,3.50,2020-01-27T01:58:19.137063,10.7,190,13
11.319,44.005,3.90,2020-01-17T23:14:42.026349,7.3,190,10
13.263,42.463,5.10,2020-01-12T00:53:45.458540,13.7,190,11
14.736,41.082,3.50,2020-01-27T01:58:19.137063,10.7,190,13
14.736,41.082,3.50,2020-01-27T01:58:19.137063,10.7,190,13
13.22,42.923,3.50,2020-01-24T22:19:50.582543,8.7,191,0
12.742,41.874,4.00,2020-01-10T20:44:42.776841,13.5,191,1
11.275,44.025,4.10,2020-01-11T13:11:21.261609,7.0,191,2
13.143,42.792,3.70,2020-01-16T07:57:09.129270,9.9,191,3
11.256,43.285,4.00,2020-01-06T17:10:37.194082,5.9,191,4
13.238,42.749,3.70,2020-01-01T05:15:00.660760,12.4,191,5
16.483,38.861,3.50,2020-01-14T11:33:22.544741,25.5,191,6
13.17,42.753,3.80,2020-01-18T13:26:37.346333,9.1,191,7
13.243,42.758,3.80,2020-01-16T03:58:10.436660,12.7,191,8
10.917,44.901,3.60,2020-01-18T00:11:47.693846,6.2,191,9
14.739,41.069,3.80,2020-01-12T05:30:38.814584,10.9,191,13
13.263,42.463,3.80,2020-01-24T05:27:28.581452,13.7,191,15
13.263,42.463,3.80,2020-01-24T05:27:28.581452,13.7,191,15
14.739,41.069,3.80,2020-01-12T05:30:38.814584,10.9,191,13
14.736,41.082,5.60,2020-01-10T06:36:18.610925,10.7,191,14
13.263,42.463,3.80,2020-01-24T05:27:28.581452,13.7,191,15
14.935,37.839,3.60,2020-01-20T05:20:23.599453,28.3,191,16
11.319,44.005,3.50,2020-01-26T19:56:07.480410,7.3,191,17
13.293,42.687,4.30,2020-01-01T15:29:41.388907,8.9,192,0
13.149,42.998,3.90,2020-01-23T20:45:45.344663,8.6,192,1
13.126,42.972,4.10,2020-01-05T21:50:36.040394,8.2,192,2
12.807,46.573,3.70,2020-01-07T02:17:57.378900,9.6,192,3
11.155,44.127,4.00,2020-01-27T22:38:32.045718,9.8,192,4
15.37,37.651,4.10,2020-01-21T01:22:30.287074,5.2,192,5
13.263,42.463,3.90,2020-01-06T14:45:57.441098,13.7,192,6
14.736,41.082,5.00,2020-01-07T06:06:01.191893,10.7,192,9
14.739,41.069,4.60,2020-01-20T02:45:05.824809,10.9,192,8
14.736,41.082,5.00,2020-01-07T06:06:01.191893,10.7,192,9
11.319,44.005,4.00,2020-01-05T10:58:38.905446,7.3,192,10
12.56,43.364,3.90,2020-01-14T15:40:49.253246,8.7,193,0
10.53,44.157,3.70,2020-01-24T00:49:10.070483,13.5,193,1
16.997,39.218,3.60,2020-01-23T12:20:02.825325,27.6,193,2
13.304,42.662,3.80,2020-01-07T08:19:07.180755,11.0,193,3
14.935,37.839,3.80,2020-01-03T21:10:06.014566,28.3,193,9
14.736,41.082,3.60,2020-01-11T19:00:18.478759,10.7,193,5
14.739,41.069,3.60,2020-01-14T04:33:35.909370,10.9,193,7
14.739,41.069,3.60,2020-01-14T04:33:35.909370,10.9,193,7
13.263,42.463,3.50,2020-01-25T02:31:21.424944,13.7,193,8
14.935,37.839,3.80,2020-01-03T21:10:06.014566,28.3,193,9
13.235,42.576,3.60,2020-01-14T00:05:37.412119,10.1,194,0
11.638,44.24,3.80,2020-01-25T16:21:12.752663,28.9,194,1
13.2,42.895,3.70,2020-01-12T08:22:11.315562,7.4,194,2
13.131,42.789,3.60,2020-01-27T21:28:04.135974,9.9,194,3
14.935,37.839,4.10,2020-01-27T01:43:12.558030,28.3,194,4
14.736,41.082,3.70,2020-01-07T13:50:18.685791,10.7,194,5
11.319,44.005,5.20,2020-01-21T11:22:01.181358,7.3,194,6
6.701,44.515,4.00,2020-01-22T13:28:09.088982,11.4,195,0
14.383,38.537,3.70,2020-01-15T07:06:15.908572,19.9,195,1
13.655,43.083,3.70,2020-01-27T13:01:00.073881,25.8,195,2
13.15,42.938,3.90,2020-01-12T21:01:31.042836,6.1,195,3
10.397,44.32,5.10,2020-01-07T06:44:45.698906,9.5,195,4
13.15,42.795,3.90,2020-01-09T12:09:34.976332,9.8,195,5
13.052,43.029,3.60,2020-01-13T04:10:04.360388,8.2,195,6
16.003,39.922,3.80,2020-01-26T05:59:51.354351,7.9,195,7
14.935,37.839,3.80,2020-01-06T22:28:41.224723,28.3,195,8
13.263,42.463,4.00,2020-01-01T07:00:17.964822,13.7,195,9
14.736,41.082,3.60,2020-01-17T08:14:26.779435,10.7,195,11
14.736,41.082,3.60,2020-01-17T08:14:26.779435,10.7,195,11
15.359,41.877,3.70,2020-01-11T11:44:33.392279,27.0,196,0
11.001,44.879,3.60,2020-01-24T09:41:21.533084,8.4,196,1
13.273,42.648,3.60,2020-01-14T02:00:10.551271,12.8,196,2
13.426,42.385,3.70,2020-01-21T03:56:27.067652,8.6,196,3
15.911,40.026,4.30,2020-01-19T11:22:51.158323,6.4,196,4
10.215,44.181,3.60,2020-01-22T10:02:13.374491,9.9,196,5
13.172,42.775,4.50,2020-01-09T21:01:45.975794,10.0,196,6
7.385,46.264,3.60,2020-01-11T03:36:40.518035,13.1,196,7
13.263,42.463,3.60,2020-01-25T05:17:38.570251,13.7,196,8
14.935,37.839,4.80,2020-01-08T11:38:45.904826,28.3,196,9
15.143,37.167,3.80,2020-01-16T23:00:37.113404,17.7,197,0
13.033,43.052,4.40,2020-01-15T02:25:23.614934,7.7,197,1
13.353,42.521,4.10,2020-01-23T07:39:08.039107,10.6,197,2
13.295,42.927,3.50,2020-01-21T20:50:22.467482,7.5,197,3
13.204,42.729,3.70,2020-01-11T11:10:28.619526,10.6,197,4
14.736,41.082,3.60,2020-01-20T02:53:33.862325,10.7,197,5
14.935,37.839,3.50,2020-01-08T23:10:33.760045,28.3,197,6
14.739,41.069,3.70,2020-01-20T09:51:49.967619,10.9,197,7
13.339,42.492,3.50,2020-01-20T10:23:17.250854,10.5,198,0
13.228,42.547,3.70,2020-01-18T19:33:26.479312,9.8,198,1
14.935,37.839,3.70,2020-01-05T04:46:05.792098,28.3,198,2
14.736,41.082,4.60,2020-01-18T05:56:25.727920,10.7,198,3
7.193,44.365,3.50,2020-01-16T22:45:44.339512,19.8,199,0
10.889,44.2,3.50,2020-01-20T04:24:04.740399,10.1,199,1
16.028,39.888,3.50,2020-01-13T13:30:18.832599,7.4,199,2
11.132,44.854,3.70,2020-01-13T10:02:02.557001,6.9,199,3
13.152,42.8,4.20,2020-01-25T18:23:44.274038,10.8,199,4
13.606,42.284,3.60,2020-01-07T02:50:59.931258,10.0,199,5
14.935,37.839,3.70,2020-01-21T05:16:08.128465,28.3,199,7
14.935,37.839,3.70,2020-01-21T05:16:08.128465,28.3,199,7
14.736,41.082,3.50,2020-01-24T00:14:16.725244,10.7,199,8
